step,epoch,phase,top_pairs,layer_sync,sync_ema,peak_tau,is_peak,streak,win_sum,strong_cnt,trigger,strong_ratio,train_loss,val_loss,val_acc,trig_in_epoch,flops,params
279,22,sync_diag,"[{'post': 1, 'pre': 482, 'score': 0.9449339509010315}, {'post': 1, 'pre': 31, 'score': 0.9449339509010315}, {'post': 7, 'pre': 298, 'score': 0.9449339509010315}, {'post': 1, 'pre': 17, 'score': 0.9449339509010315}, {'post': 1, 'pre': 104, 'score': 0.9449339509010315}, {'post': 11, 'pre': 151, 'score': 0.9449339509010315}, {'post': 1, 'pre': 288, 'score': 0.9449339509010315}, {'post': 11, 'pre': 384, 'score': 0.9449339509010315}, {'post': 1, 'pre': 71, 'score': 0.9449339509010315}, {'post': 11, 'pre': 31, 'score': 0.9449339509010315}, {'post': 1, 'pre': 384, 'score': 0.9449339509010315}, {'post': 7, 'pre': 497, 'score': 0.9449339509010315}, {'post': 11, 'pre': 288, 'score': 0.9449339509010315}, {'post': 11, 'pre': 104, 'score': 0.9449339509010315}, {'post': 11, 'pre': 290, 'score': 0.9449339509010315}, {'post': 1, 'pre': 290, 'score': 0.9449339509010315}, {'post': 11, 'pre': 482, 'score': 0.9449339509010315}, {'post': 11, 'pre': 71, 'score': 0.9449339509010315}, {'post': 11, 'pre': 17, 'score': 0.9449339509010315}, {'post': 1, 'pre': 151, 'score': 0.9449339509010315}]",0.14072635769844055,0.13845138135031002,0.14033521413803102,True,0.0,4370012.0,116486.0,True,0.44435882568359375,,,,,,
286,22,epoch,,,,,,,,,,,0.6075383114814759,0.7920043182373047,64.0,True,0.0,855040.0
299,23,epoch,,,,,,,,,,,0.622459864616394,0.734044189453125,59.0,False,0.0,855040.0
312,24,epoch,,,,,,,,,,,0.6294615268707275,0.7098013496398926,64.0,False,0.0,855040.0
325,25,sync_diag,"[{'post': 1, 'pre': 40, 'score': 0.9449339509010315}, {'post': 1, 'pre': 355, 'score': 0.9449339509010315}, {'post': 1, 'pre': 427, 'score': 0.9449339509010315}, {'post': 1, 'pre': 134, 'score': 0.9449339509010315}, {'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 449, 'score': 0.9449339509010315}, {'post': 1, 'pre': 71, 'score': 0.9449339509010315}, {'post': 1, 'pre': 485, 'score': 0.9449339509010315}, {'post': 1, 'pre': 185, 'score': 0.9449339509010315}, {'post': 1, 'pre': 282, 'score': 0.9449339509010315}, {'post': 1, 'pre': 90, 'score': 0.9449339509010315}, {'post': 1, 'pre': 104, 'score': 0.9449339509010315}, {'post': 1, 'pre': 465, 'score': 0.9449339509010315}, {'post': 1, 'pre': 190, 'score': 0.9449339509010315}, {'post': 1, 'pre': 474, 'score': 0.9449339509010315}, {'post': 1, 'pre': 166, 'score': 0.9449339509010315}, {'post': 2, 'pre': 13, 'score': 0.9449339509010315}, {'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 113, 'score': 0.9449339509010315}, {'post': 1, 'pre': 67, 'score': 0.9449339509010315}]",0.1415218561887741,0.13800307271126008,0.1402682900428772,True,0.0,4320734.0,112279.0,True,0.4283103942871094,,,,,,
325,25,epoch,,,,,,,,,,,0.5987497925758362,0.6156305122375488,63.0,True,0.0,855040.0
331,26,sync_diag,"[{'post': 8, 'pre': 129, 'score': 0.9449339509010315}, {'post': 8, 'pre': 267, 'score': 0.9449339509010315}, {'post': 8, 'pre': 276, 'score': 0.9449339509010315}, {'post': 8, 'pre': 79, 'score': 0.9449339509010315}, {'post': 1, 'pre': 462, 'score': 0.9449339509010315}, {'post': 8, 'pre': 297, 'score': 0.9449339509010315}, {'post': 1, 'pre': 213, 'score': 0.9449339509010315}, {'post': 8, 'pre': 316, 'score': 0.9449339509010315}, {'post': 8, 'pre': 13, 'score': 0.9449339509010315}, {'post': 8, 'pre': 91, 'score': 0.9449339509010315}, {'post': 8, 'pre': 116, 'score': 0.9449339509010315}, {'post': 1, 'pre': 175, 'score': 0.9449339509010315}, {'post': 8, 'pre': 206, 'score': 0.9449339509010315}, {'post': 8, 'pre': 86, 'score': 0.9449339509010315}, {'post': 8, 'pre': 304, 'score': 0.9449339509010315}, {'post': 8, 'pre': 88, 'score': 0.9449339509010315}, {'post': 8, 'pre': 361, 'score': 0.9449339509010315}, {'post': 8, 'pre': 294, 'score': 0.9449339509010315}, {'post': 8, 'pre': 286, 'score': 0.9449339509010315}, {'post': 8, 'pre': 227, 'score': 0.9449339509010315}]",0.140559583902359,0.13824416840228862,0.14024728238582612,True,0.0,4311156.0,115592.0,True,0.440948486328125,,,,,,
338,26,epoch,,,,,,,,,,,0.5895656991004944,0.6268145179748535,59.0,True,0.0,855040.0
343,27,sync_diag,"[{'post': 1, 'pre': 305, 'score': 0.9449339509010315}, {'post': 1, 'pre': 220, 'score': 0.9449339509010315}, {'post': 1, 'pre': 250, 'score': 0.9449339509010315}, {'post': 1, 'pre': 417, 'score': 0.9449339509010315}, {'post': 1, 'pre': 90, 'score': 0.9449339509010315}, {'post': 1, 'pre': 389, 'score': 0.9449339509010315}, {'post': 1, 'pre': 67, 'score': 0.9449339509010315}, {'post': 11, 'pre': 66, 'score': 0.9449339509010315}, {'post': 1, 'pre': 198, 'score': 0.9449339509010315}, {'post': 1, 'pre': 207, 'score': 0.9449339509010315}, {'post': 1, 'pre': 480, 'score': 0.9449339509010315}, {'post': 1, 'pre': 140, 'score': 0.9449339509010315}, {'post': 3, 'pre': 197, 'score': 0.9449339509010315}, {'post': 1, 'pre': 306, 'score': 0.9449339509010315}, {'post': 3, 'pre': 456, 'score': 0.9449339509010315}, {'post': 1, 'pre': 241, 'score': 0.9449339509010315}, {'post': 11, 'pre': 67, 'score': 0.9449339509010315}, {'post': 3, 'pre': 439, 'score': 0.9449339509010315}, {'post': 1, 'pre': 184, 'score': 0.9449339509010315}, {'post': 1, 'pre': 66, 'score': 0.9449339509010315}]",0.14033439755439758,0.1378681805569159,0.14019103795289994,True,0.0,4298138.0,106288.0,True,0.40545654296875,,,,,,
351,27,epoch,,,,,,,,,,,0.5949046242237092,0.7242782974243164,65.0,True,0.0,855040.0
363,28,sync_diag,"[{'post': 1, 'pre': 76, 'score': 0.9449339509010315}, {'post': 1, 'pre': 258, 'score': 0.9449339509010315}, {'post': 1, 'pre': 388, 'score': 0.9449339509010315}, {'post': 1, 'pre': 422, 'score': 0.9449339509010315}, {'post': 1, 'pre': 121, 'score': 0.9449339509010315}, {'post': 1, 'pre': 113, 'score': 0.9449339509010315}, {'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 485, 'score': 0.9449339509010315}, {'post': 1, 'pre': 140, 'score': 0.9449339509010315}, {'post': 1, 'pre': 271, 'score': 0.9449339509010315}, {'post': 1, 'pre': 429, 'score': 0.9449339509010315}, {'post': 1, 'pre': 152, 'score': 0.9449339509010315}, {'post': 1, 'pre': 435, 'score': 0.9449339509010315}, {'post': 1, 'pre': 37, 'score': 0.9449339509010315}, {'post': 1, 'pre': 464, 'score': 0.9449339509010315}, {'post': 1, 'pre': 339, 'score': 0.9449339509010315}, {'post': 1, 'pre': 498, 'score': 0.9449339509010315}, {'post': 1, 'pre': 326, 'score': 0.9449339509010315}, {'post': 1, 'pre': 241, 'score': 0.9449339509010315}, {'post': 1, 'pre': 166, 'score': 0.9449339509010315}]",0.1413123905658722,0.13778754533792245,0.1401821032166481,True,0.0,4321282.0,108101.0,True,0.4123725891113281,,,,,,
364,28,sync_diag,"[{'post': 3, 'pre': 213, 'score': 0.9449339509010315}, {'post': 3, 'pre': 462, 'score': 0.9449339509010315}, {'post': 4, 'pre': 413, 'score': 0.9449339509010315}, {'post': 13, 'pre': 68, 'score': 0.9449339509010315}, {'post': 4, 'pre': 3, 'score': 0.9449339509010315}, {'post': 13, 'pre': 40, 'score': 0.9449339509010315}, {'post': 4, 'pre': 44, 'score': 0.9449339509010315}, {'post': 13, 'pre': 226, 'score': 0.9449339509010315}, {'post': 4, 'pre': 267, 'score': 0.9449339509010315}, {'post': 4, 'pre': 318, 'score': 0.9449339509010315}, {'post': 13, 'pre': 17, 'score': 0.9449339509010315}, {'post': 4, 'pre': 235, 'score': 0.9449339509010315}, {'post': 13, 'pre': 121, 'score': 0.9449339509010315}, {'post': 4, 'pre': 428, 'score': 0.9449339509010315}, {'post': 13, 'pre': 212, 'score': 0.9449339509010315}, {'post': 4, 'pre': 368, 'score': 0.9449339509010315}, {'post': 13, 'pre': 239, 'score': 0.9449339509010315}, {'post': 13, 'pre': 148, 'score': 0.9449339509010315}, {'post': 4, 'pre': 332, 'score': 0.9449339509010315}, {'post': 4, 'pre': 47, 'score': 0.9449339509010315}]",0.14021578431129456,0.13803036923525966,0.1401880905032158,True,0.0,4328274.0,111420.0,True,0.4250335693359375,,,,,,
364,28,epoch,,,,,,,,,,,0.6155842447280884,0.6588579750061035,67.0,True,0.0,855040.0
366,29,sync_diag,"[{'post': 1, 'pre': 61, 'score': 0.9449339509010315}, {'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 384, 'score': 0.9449339509010315}, {'post': 1, 'pre': 24, 'score': 0.9449339509010315}, {'post': 1, 'pre': 329, 'score': 0.9449339509010315}, {'post': 5, 'pre': 217, 'score': 0.9449339509010315}, {'post': 1, 'pre': 135, 'score': 0.9449339509010315}, {'post': 24, 'pre': 92, 'score': 0.9449339509010315}, {'post': 1, 'pre': 339, 'score': 0.9449339509010315}, {'post': 5, 'pre': 92, 'score': 0.9449339509010315}, {'post': 1, 'pre': 5, 'score': 0.9449339509010315}, {'post': 1, 'pre': 201, 'score': 0.9449339509010315}, {'post': 5, 'pre': 356, 'score': 0.9449339509010315}, {'post': 1, 'pre': 484, 'score': 0.9449339509010315}, {'post': 5, 'pre': 412, 'score': 0.9449339509010315}, {'post': 1, 'pre': 366, 'score': 0.9449339509010315}, {'post': 24, 'pre': 217, 'score': 0.9449339509010315}, {'post': 5, 'pre': 298, 'score': 0.9449339509010315}, {'post': 1, 'pre': 226, 'score': 0.9449339509010315}, {'post': 1, 'pre': 134, 'score': 0.9449339509010315}]",0.14028260111808777,0.13828985861348878,0.1402187317609787,True,0.0,4316682.0,99232.0,True,0.3785400390625,,,,,,
370,29,sync_diag,"[{'post': 1, 'pre': 252, 'score': 0.9449339509010315}, {'post': 9, 'pre': 129, 'score': 0.9449339509010315}, {'post': 9, 'pre': 325, 'score': 0.9449339509010315}, {'post': 9, 'pre': 72, 'score': 0.9449339509010315}, {'post': 3, 'pre': 176, 'score': 0.9449339509010315}, {'post': 9, 'pre': 155, 'score': 0.9449339509010315}, {'post': 1, 'pre': 130, 'score': 0.9449339509010315}, {'post': 9, 'pre': 356, 'score': 0.9449339509010315}, {'post': 3, 'pre': 252, 'score': 0.9449339509010315}, {'post': 3, 'pre': 308, 'score': 0.9449339509010315}, {'post': 1, 'pre': 176, 'score': 0.9449339509010315}, {'post': 3, 'pre': 130, 'score': 0.9449339509010315}, {'post': 9, 'pre': 238, 'score': 0.9449339509010315}, {'post': 9, 'pre': 53, 'score': 0.9449339509010315}, {'post': 9, 'pre': 342, 'score': 0.9449339509010315}, {'post': 9, 'pre': 153, 'score': 0.9449339509010315}, {'post': 9, 'pre': 360, 'score': 0.9449339509010315}, {'post': 9, 'pre': 230, 'score': 0.9449339509010315}, {'post': 9, 'pre': 137, 'score': 0.9449339509010315}, {'post': 1, 'pre': 308, 'score': 0.9449339509010315}]",0.14054915308952332,0.1381526389657521,0.14024728238582612,True,0.0,4321070.0,106750.0,True,0.40721893310546875,,,,,,
377,29,epoch,,,,,,,,,,,0.5969444274902344,0.659833927154541,66.0,True,0.0,855040.0
390,30,epoch,,,,,,,,,,,0.6097825241088867,0.7112047004699708,66.0,False,0.0,855040.0
403,31,epoch,,,,,,,,,,,0.660953049659729,0.6712734985351563,59.0,False,0.0,855040.0
408,32,sync_diag,"[{'post': 1, 'pre': 268, 'score': 0.9449339509010315}, {'post': 0, 'pre': 148, 'score': 0.9449339509010315}, {'post': 0, 'pre': 432, 'score': 0.9449339509010315}, {'post': 1, 'pre': 175, 'score': 0.9449339509010315}, {'post': 0, 'pre': 335, 'score': 0.9449339509010315}, {'post': 3, 'pre': 148, 'score': 0.9449339509010315}, {'post': 0, 'pre': 394, 'score': 0.9449339509010315}, {'post': 3, 'pre': 394, 'score': 0.9449339509010315}, {'post': 0, 'pre': 5, 'score': 0.9449339509010315}, {'post': 1, 'pre': 390, 'score': 0.9449339509010315}, {'post': 3, 'pre': 253, 'score': 0.9449339509010315}, {'post': 0, 'pre': 299, 'score': 0.9449339509010315}, {'post': 3, 'pre': 299, 'score': 0.9449339509010315}, {'post': 1, 'pre': 282, 'score': 0.9449339509010315}, {'post': 3, 'pre': 335, 'score': 0.9449339509010315}, {'post': 0, 'pre': 402, 'score': 0.9449339509010315}, {'post': 3, 'pre': 402, 'score': 0.9449339509010315}, {'post': 3, 'pre': 5, 'score': 0.9449339509010315}, {'post': 1, 'pre': 337, 'score': 0.9449339509010315}, {'post': 0, 'pre': 253, 'score': 0.9449339509010315}]",0.14167827367782593,0.13789595302735158,0.1401821032166481,True,0.0,4329703.0,113121.0,True,0.4315223693847656,,,,,,
414,32,sync_diag,"[{'post': 1, 'pre': 215, 'score': 0.9449339509010315}, {'post': 1, 'pre': 48, 'score': 0.9449339509010315}, {'post': 4, 'pre': 115, 'score': 0.9449339509010315}, {'post': 4, 'pre': 39, 'score': 0.9449339509010315}, {'post': 1, 'pre': 488, 'score': 0.9449339509010315}, {'post': 4, 'pre': 85, 'score': 0.9449339509010315}, {'post': 4, 'pre': 36, 'score': 0.9449339509010315}, {'post': 4, 'pre': 144, 'score': 0.9449339509010315}, {'post': 1, 'pre': 483, 'score': 0.9449339509010315}, {'post': 4, 'pre': 75, 'score': 0.9449339509010315}, {'post': 4, 'pre': 47, 'score': 0.9449339509010315}, {'post': 1, 'pre': 123, 'score': 0.9449339509010315}, {'post': 4, 'pre': 102, 'score': 0.9449339509010315}, {'post': 4, 'pre': 62, 'score': 0.9449339509010315}, {'post': 4, 'pre': 142, 'score': 0.9449339509010315}, {'post': 4, 'pre': 106, 'score': 0.9449339509010315}, {'post': 4, 'pre': 158, 'score': 0.9449339509010315}, {'post': 4, 'pre': 81, 'score': 0.9449339509010315}, {'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 73, 'score': 0.9449339509010315}]",0.14086252450942993,0.13790935864584794,0.13996295183897017,True,0.0,4354131.0,118224.0,True,0.45098876953125,,,,,,
416,32,epoch,,,,,,,,,,,0.6423078799247741,0.6629639434814453,70.0,True,0.0,855040.0
423,33,sync_diag,"[{'post': 2, 'pre': 125, 'score': 0.9449339509010315}, {'post': 2, 'pre': 28, 'score': 0.9449339509010315}, {'post': 2, 'pre': 289, 'score': 0.9449339509010315}, {'post': 2, 'pre': 13, 'score': 0.9449339509010315}, {'post': 2, 'pre': 209, 'score': 0.9449339509010315}, {'post': 2, 'pre': 294, 'score': 0.9449339509010315}, {'post': 2, 'pre': 85, 'score': 0.9449339509010315}, {'post': 13, 'pre': 166, 'score': 0.9449339509010315}, {'post': 2, 'pre': 192, 'score': 0.9449339509010315}, {'post': 2, 'pre': 238, 'score': 0.9449339509010315}, {'post': 2, 'pre': 15, 'score': 0.9449339509010315}, {'post': 2, 'pre': 44, 'score': 0.9449339509010315}, {'post': 2, 'pre': 368, 'score': 0.9449339509010315}, {'post': 2, 'pre': 100, 'score': 0.9449339509010315}, {'post': 2, 'pre': 489, 'score': 0.9449339509010315}, {'post': 2, 'pre': 262, 'score': 0.9449339509010315}, {'post': 13, 'pre': 212, 'score': 0.9449339509010315}, {'post': 2, 'pre': 405, 'score': 0.9449339509010315}, {'post': 2, 'pre': 182, 'score': 0.9449339509010315}, {'post': 1, 'pre': 2, 'score': 0.9449339509010315}]",0.1400483250617981,0.13799927251911814,0.13994960635900497,True,0.0,4355195.0,116656.0,True,0.44500732421875,,,,,,
429,33,epoch,,,,,,,,,,,0.5803527998924255,0.618338680267334,59.0,True,0.0,855040.0
440,34,sync_diag,"[{'post': 3, 'pre': 389, 'score': 0.9449339509010315}, {'post': 3, 'pre': 311, 'score': 0.9449339509010315}, {'post': 3, 'pre': 441, 'score': 0.9449339509010315}, {'post': 3, 'pre': 344, 'score': 0.9449339509010315}, {'post': 3, 'pre': 67, 'score': 0.9449339509010315}, {'post': 3, 'pre': 457, 'score': 0.9449339509010315}, {'post': 3, 'pre': 299, 'score': 0.9449339509010315}, {'post': 4, 'pre': 45, 'score': 0.9449339509010315}, {'post': 3, 'pre': 400, 'score': 0.9449339509010315}, {'post': 3, 'pre': 417, 'score': 0.9449339509010315}, {'post': 3, 'pre': 388, 'score': 0.9449339509010315}, {'post': 3, 'pre': 46, 'score': 0.9449339509010315}, {'post': 4, 'pre': 26, 'score': 0.9449339509010315}, {'post': 3, 'pre': 314, 'score': 0.9449339509010315}, {'post': 4, 'pre': 33, 'score': 0.9449339509010315}, {'post': 3, 'pre': 397, 'score': 0.9449339509010315}, {'post': 4, 'pre': 52, 'score': 0.9449339509010315}, {'post': 3, 'pre': 439, 'score': 0.9449339509010315}, {'post': 3, 'pre': 201, 'score': 0.9449339509010315}, {'post': 3, 'pre': 48, 'score': 0.9449339509010315}]",0.1402108371257782,0.13792694054667232,0.13996721506118776,True,0.0,4236961.0,103908.0,True,0.3963775634765625,,,,,,
442,34,epoch,,,,,,,,,,,0.6316496896743774,0.6409742164611817,59.0,True,0.0,855040.0
446,35,sync_diag,"[{'post': 5, 'pre': 91, 'score': 0.9449339509010315}, {'post': 5, 'pre': 149, 'score': 0.9449339509010315}, {'post': 5, 'pre': 281, 'score': 0.9449339509010315}, {'post': 5, 'pre': 186, 'score': 0.9449339509010315}, {'post': 5, 'pre': 173, 'score': 0.9449339509010315}, {'post': 5, 'pre': 298, 'score': 0.9449339509010315}, {'post': 3, 'pre': 58, 'score': 0.9449339509010315}, {'post': 5, 'pre': 360, 'score': 0.9449339509010315}, {'post': 1, 'pre': 376, 'score': 0.9449339509010315}, {'post': 5, 'pre': 265, 'score': 0.9449339509010315}, {'post': 3, 'pre': 458, 'score': 0.9449339509010315}, {'post': 5, 'pre': 153, 'score': 0.9449339509010315}, {'post': 5, 'pre': 224, 'score': 0.9449339509010315}, {'post': 5, 'pre': 129, 'score': 0.9449339509010315}, {'post': 5, 'pre': 331, 'score': 0.9449339509010315}, {'post': 5, 'pre': 177, 'score': 0.9449339509010315}, {'post': 5, 'pre': 386, 'score': 0.9449339509010315}, {'post': 5, 'pre': 285, 'score': 0.9449339509010315}, {'post': 5, 'pre': 170, 'score': 0.9449339509010315}, {'post': 5, 'pre': 81, 'score': 0.9449339509010315}]",0.14031517505645752,0.13791437677633844,0.1400616705417633,True,0.0,4248300.0,108234.0,True,0.41287994384765625,,,,,,
447,35,sync_diag,"[{'post': 1, 'pre': 140, 'score': 0.9449339509010315}, {'post': 1, 'pre': 122, 'score': 0.9449339509010315}, {'post': 1, 'pre': 307, 'score': 0.9449339509010315}, {'post': 1, 'pre': 171, 'score': 0.9449339509010315}, {'post': 1, 'pre': 43, 'score': 0.9449339509010315}, {'post': 1, 'pre': 388, 'score': 0.9449339509010315}, {'post': 1, 'pre': 252, 'score': 0.9449339509010315}, {'post': 2, 'pre': 26, 'score': 0.9449339509010315}, {'post': 1, 'pre': 46, 'score': 0.9449339509010315}, {'post': 1, 'pre': 89, 'score': 0.9449339509010315}, {'post': 1, 'pre': 397, 'score': 0.9449339509010315}, {'post': 1, 'pre': 42, 'score': 0.9449339509010315}, {'post': 1, 'pre': 496, 'score': 0.9449339509010315}, {'post': 1, 'pre': 218, 'score': 0.9449339509010315}, {'post': 1, 'pre': 498, 'score': 0.9449339509010315}, {'post': 1, 'pre': 290, 'score': 0.9449339509010315}, {'post': 2, 'pre': 86, 'score': 0.9449339509010315}, {'post': 1, 'pre': 258, 'score': 0.9449339509010315}, {'post': 1, 'pre': 90, 'score': 0.9449339509010315}, {'post': 1, 'pre': 17, 'score': 0.9449339509010315}]",0.14068956673145294,0.1381918957718499,0.1400616705417633,True,0.0,4263992.0,110605.0,True,0.4219245910644531,,,,,,
453,35,sync_diag,"[{'post': 12, 'pre': 13, 'score': 0.9449339509010315}, {'post': 12, 'pre': 11, 'score': 0.9449339509010315}, {'post': 12, 'pre': 79, 'score': 0.9449339509010315}, {'post': 12, 'pre': 52, 'score': 0.9449339509010315}, {'post': 11, 'pre': 140, 'score': 0.9449339509010315}, {'post': 12, 'pre': 65, 'score': 0.9449339509010315}, {'post': 11, 'pre': 435, 'score': 0.9449339509010315}, {'post': 12, 'pre': 158, 'score': 0.9449339509010315}, {'post': 11, 'pre': 244, 'score': 0.9449339509010315}, {'post': 11, 'pre': 288, 'score': 0.9449339509010315}, {'post': 12, 'pre': 53, 'score': 0.9449339509010315}, {'post': 12, 'pre': 81, 'score': 0.9449339509010315}, {'post': 12, 'pre': 60, 'score': 0.9449339509010315}, {'post': 12, 'pre': 45, 'score': 0.9449339509010315}, {'post': 12, 'pre': 82, 'score': 0.9449339509010315}, {'post': 11, 'pre': 464, 'score': 0.9449339509010315}, {'post': 12, 'pre': 168, 'score': 0.9449339509010315}, {'post': 12, 'pre': 124, 'score': 0.9449339509010315}, {'post': 12, 'pre': 103, 'score': 0.9449339509010315}, {'post': 11, 'pre': 306, 'score': 0.9449339509010315}]",0.14047160744667053,0.1380297241805933,0.140184685587883,True,0.0,4244865.0,113194.0,True,0.43180084228515625,,,,,,
455,35,epoch,,,,,,,,,,,0.5727863669395447,0.6508198928833008,70.0,True,0.0,855040.0
468,36,sync_diag,"[{'post': 15, 'pre': 18, 'score': 0.9449339509010315}, {'post': 5, 'pre': 116, 'score': 0.9449339509010315}, {'post': 15, 'pre': 220, 'score': 0.9449339509010315}, {'post': 15, 'pre': 17, 'score': 0.9449339509010315}, {'post': 5, 'pre': 13, 'score': 0.9449339509010315}, {'post': 15, 'pre': 104, 'score': 0.9449339509010315}, {'post': 15, 'pre': 19, 'score': 0.9449339509010315}, {'post': 15, 'pre': 454, 'score': 0.9449339509010315}, {'post': 5, 'pre': 155, 'score': 0.9449339509010315}, {'post': 5, 'pre': 425, 'score': 0.9449339509010315}, {'post': 15, 'pre': 5, 'score': 0.9449339509010315}, {'post': 15, 'pre': 260, 'score': 0.9449339509010315}, {'post': 15, 'pre': 271, 'score': 0.9449339509010315}, {'post': 5, 'pre': 265, 'score': 0.9449339509010315}, {'post': 15, 'pre': 429, 'score': 0.9449339509010315}, {'post': 15, 'pre': 61, 'score': 0.9449339509010315}, {'post': 16, 'pre': 34, 'score': 0.9449339509010315}, {'post': 15, 'pre': 376, 'score': 0.9449339509010315}, {'post': 15, 'pre': 350, 'score': 0.9449339509010315}, {'post': 15, 'pre': 144, 'score': 0.9449339509010315}]",0.14270436763763428,0.13838244764014201,0.1400616705417633,True,0.0,4239814.0,107528.0,True,0.410186767578125,,,,,,
468,36,epoch,,,,,,,,,,,0.5878620934486389,0.618918571472168,69.0,True,0.0,855040.0
473,37,sync_diag,"[{'post': 2, 'pre': 111, 'score': 0.9449339509010315}, {'post': 2, 'pre': 278, 'score': 0.9449339509010315}, {'post': 2, 'pre': 294, 'score': 0.9449339509010315}, {'post': 2, 'pre': 91, 'score': 0.9449339509010315}, {'post': 2, 'pre': 45, 'score': 0.9449339509010315}, {'post': 2, 'pre': 249, 'score': 0.9449339509010315}, {'post': 2, 'pre': 81, 'score': 0.9449339509010315}, {'post': 2, 'pre': 342, 'score': 0.9449339509010315}, {'post': 2, 'pre': 125, 'score': 0.9449339509010315}, {'post': 2, 'pre': 296, 'score': 0.9449339509010315}, {'post': 2, 'pre': 228, 'score': 0.9449339509010315}, {'post': 2, 'pre': 32, 'score': 0.9449339509010315}, {'post': 2, 'pre': 229, 'score': 0.9449339509010315}, {'post': 2, 'pre': 222, 'score': 0.9449339509010315}, {'post': 2, 'pre': 336, 'score': 0.9449339509010315}, {'post': 2, 'pre': 192, 'score': 0.9449339509010315}, {'post': 2, 'pre': 387, 'score': 0.9449339509010315}, {'post': 2, 'pre': 324, 'score': 0.9449339509010315}, {'post': 2, 'pre': 282, 'score': 0.9449339509010315}, {'post': 2, 'pre': 3, 'score': 0.9449339509010315}]",0.14041566848754883,0.1383177136304334,0.1400645762681961,True,0.0,4244203.0,114575.0,True,0.4370689392089844,,,,,,
481,37,sync_diag,"[{'post': 1, 'pre': 215, 'score': 0.9449339509010315}, {'post': 1, 'pre': 48, 'score': 0.9449339509010315}, {'post': 4, 'pre': 115, 'score': 0.9449339509010315}, {'post': 4, 'pre': 39, 'score': 0.9449339509010315}, {'post': 1, 'pre': 488, 'score': 0.9449339509010315}, {'post': 4, 'pre': 85, 'score': 0.9449339509010315}, {'post': 4, 'pre': 36, 'score': 0.9449339509010315}, {'post': 4, 'pre': 144, 'score': 0.9449339509010315}, {'post': 1, 'pre': 483, 'score': 0.9449339509010315}, {'post': 4, 'pre': 75, 'score': 0.9449339509010315}, {'post': 4, 'pre': 47, 'score': 0.9449339509010315}, {'post': 1, 'pre': 123, 'score': 0.9449339509010315}, {'post': 4, 'pre': 102, 'score': 0.9449339509010315}, {'post': 4, 'pre': 62, 'score': 0.9449339509010315}, {'post': 4, 'pre': 142, 'score': 0.9449339509010315}, {'post': 4, 'pre': 106, 'score': 0.9449339509010315}, {'post': 4, 'pre': 158, 'score': 0.9449339509010315}, {'post': 4, 'pre': 81, 'score': 0.9449339509010315}, {'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 73, 'score': 0.9449339509010315}]",0.1427060216665268,0.13848003349979204,0.1399458110332489,True,0.0,4324314.0,118224.0,True,0.45098876953125,,,,,,
481,37,epoch,,,,,,,,,,,0.574423475265503,0.596472225189209,67.0,True,0.0,855040.0
494,38,epoch,,,,,,,,,,,0.5947466230392456,0.6882784271240234,63.0,False,0.0,855040.0
500,39,sync_diag,"[{'post': 1, 'pre': 213, 'score': 0.9449339509010315}, {'post': 1, 'pre': 180, 'score': 0.9449339509010315}, {'post': 11, 'pre': 256, 'score': 0.9449339509010315}, {'post': 1, 'pre': 134, 'score': 0.9449339509010315}, {'post': 1, 'pre': 19, 'score': 0.9449339509010315}, {'post': 1, 'pre': 461, 'score': 0.9449339509010315}, {'post': 1, 'pre': 61, 'score': 0.9449339509010315}, {'post': 11, 'pre': 370, 'score': 0.9449339509010315}, {'post': 1, 'pre': 239, 'score': 0.9449339509010315}, {'post': 1, 'pre': 452, 'score': 0.9449339509010315}, {'post': 1, 'pre': 355, 'score': 0.9449339509010315}, {'post': 1, 'pre': 384, 'score': 0.9449339509010315}, {'post': 11, 'pre': 288, 'score': 0.9449339509010315}, {'post': 1, 'pre': 308, 'score': 0.9449339509010315}, {'post': 11, 'pre': 366, 'score': 0.9449339509010315}, {'post': 6, 'pre': 212, 'score': 0.9449339509010315}, {'post': 11, 'pre': 397, 'score': 0.9449339509010315}, {'post': 11, 'pre': 90, 'score': 0.9449339509010315}, {'post': 11, 'pre': 71, 'score': 0.9449339509010315}, {'post': 1, 'pre': 454, 'score': 0.9449339509010315}]",0.14064350724220276,0.13785956484348272,0.1399458110332489,True,0.0,4195764.0,105709.0,True,0.4032478332519531,,,,,,
